Time,Demand
"('0.0',)",5065.70548908
"('1.0',)",5359.3933038
"('2.0',)",5541.01654657
"('3.0',)",5661.01457218
"('4.0',)",5724.70728331
"('5.0',)",6016.09774994
"('6.0',)",5954.20257802
"('7.0',)",6015.0452545
"('8.0',)",5726.83328104
"('9.0',)",5985.54931871
"('10.0',)",6087.12354674
"('11.0',)",5924.1999418
"('12.0',)",6240.98275601
"('13.0',)",6056.0
"('14.0',)",6405.75857921
"('15.0',)",6314.76899115
"('16.0',)",6210.08514346
"('17.0',)",6307.95603672
"('18.0',)",6314.68272841
"('19.0',)",6081.86273842
"('20.0',)",5485.02754021
"('21.0',)",5170.86457334
"('22.0',)",5013.06032861
"('23.0',)",5464.08806742
