Time,Demand
"('0.0',)",5336.66080834
"('1.0',)",5332.69363353
"('2.0',)",5290.6597466
"('3.0',)",5524.31167938
"('4.0',)",5689.98890553
"('5.0',)",5900.17432369
"('6.0',)",5762.2529778
"('7.0',)",6013.70357995
"('8.0',)",5726.83328104
"('9.0',)",5751.25755064
"('10.0',)",5927.60816211
"('11.0',)",6026.50295227
"('12.0',)",5974.71457604
"('13.0',)",6056.0
"('14.0',)",6128.56217212
"('15.0',)",6185.54753511
"('16.0',)",6210.08514346
"('17.0',)",6318.16479756
"('18.0',)",6043.31420691
"('19.0',)",5805.01747769
"('20.0',)",5673.18232528
"('21.0',)",5342.66695928
"('22.0',)",5290.58462503
"('23.0',)",5476.73922778
