Time,Demand
"('0.0',)",5217.12289243
"('1.0',)",5207.7605763
"('2.0',)",5419.43357906
"('3.0',)",5800.84398399
"('4.0',)",5689.98890553
"('5.0',)",6026.12171177
"('6.0',)",6006.9652253
"('7.0',)",5931.46561908
"('8.0',)",5761.55165881
"('9.0',)",5785.97592842
"('10.0',)",5954.53112162
"('11.0',)",5889.48156403
"('12.0',)",6237.31900884
"('13.0',)",6056.0
"('14.0',)",6128.56217212
"('15.0',)",6220.26591289
"('16.0',)",6455.57998228
"('17.0',)",6411.90436286
"('18.0',)",6289.4359556
"('19.0',)",5805.01747769
"('20.0',)",5739.53167055
"('21.0',)",5448.47598651
"('22.0',)",5262.67332302
"('23.0',)",5479.65908236
