Time,Demand
"('0.0',)",5204.59813144
"('1.0',)",5084.05322837
"('2.0',)",5568.40676223
"('3.0',)",5779.59219226
"('4.0',)",5689.98890553
"('5.0',)",5978.24987021
"('6.0',)",6039.70596837
"('7.0',)",5923.66955393
"('8.0',)",5954.96752304
"('9.0',)",5946.55298803
"('10.0',)",5974.53190337
"('11.0',)",5889.48156403
"('12.0',)",6177.57208174
"('13.0',)",6090.71837778
"('14.0',)",6128.56217212
"('15.0',)",6460.66822711
"('16.0',)",6244.80352123
"('17.0',)",6304.71305224
"('18.0',)",6043.31420691
"('19.0',)",5958.64142173
"('20.0',)",5684.22141323
"('21.0',)",5170.86457334
"('22.0',)",5047.77870639
"('23.0',)",5427.41616052
