Time,Demand
"('0.0',)",5065.70548908
"('1.0',)",5309.88625698
"('2.0',)",5325.37812437
"('3.0',)",5559.03005716
"('4.0',)",5963.77808059
"('5.0',)",5927.48064995
"('6.0',)",6031.42356652
"('7.0',)",5962.60326118
"('8.0',)",5726.83328104
"('9.0',)",5940.41050289
"('10.0',)",6039.45861755
"('11.0',)",5889.48156403
"('12.0',)",5974.71457604
"('13.0',)",6294.35692083
"('14.0',)",6128.56217212
"('15.0',)",6185.54753511
"('16.0',)",6210.08514346
"('17.0',)",6443.0416439
"('18.0',)",6207.90564332
"('19.0',)",6072.3692422
"('20.0',)",5758.93822001
"('21.0',)",5170.86457334
"('22.0',)",5047.77870639
"('23.0',)",5202.32477098
