Time,Demand
"('0.0',)",5325.15207072
"('1.0',)",5334.53634614
"('2.0',)",5290.6597466
"('3.0',)",5559.03005716
"('4.0',)",5689.98890553
"('5.0',)",5761.43283163
"('6.0',)",5915.09907537
"('7.0',)",6011.48642357
"('8.0',)",5726.83328104
"('9.0',)",5962.61801634
"('10.0',)",5844.67860405
"('11.0',)",6165.39799168
"('12.0',)",6167.16530437
"('13.0',)",6329.25983849
"('14.0',)",6128.56217212
"('15.0',)",6185.54753511
"('16.0',)",6473.55231331
"('17.0',)",6379.77977695
"('18.0',)",6043.31420691
"('19.0',)",5805.01747769
"('20.0',)",5680.71439338
"('21.0',)",5383.62579607
"('22.0',)",5186.87604744
"('23.0',)",5202.32477098
