Time,Demand
"('0.0',)",5065.70548908
"('1.0',)",5084.05322837
"('2.0',)",5290.6597466
"('3.0',)",5784.59370026
"('4.0',)",5858.98107523
"('5.0',)",5761.43283163
"('6.0',)",6011.19038287
"('7.0',)",5737.33407702
"('8.0',)",5726.83328104
"('9.0',)",5863.63203613
"('10.0',)",6070.4998843
"('11.0',)",6154.42834111
"('12.0',)",5974.71457604
"('13.0',)",6056.0
"('14.0',)",6325.19062587
"('15.0',)",6185.54753511
"('16.0',)",6210.08514346
"('17.0',)",6173.31156883
"('18.0',)",6161.24584664
"('19.0',)",5805.01747769
"('20.0',)",5632.31247917
"('21.0',)",5170.86457334
"('22.0',)",5047.77870639
"('23.0',)",5479.75243661
