Time,Demand
"('0.0',)",5100.42386686
"('1.0',)",5118.77160614
"('2.0',)",5515.19448385
"('3.0',)",5715.71656634
"('4.0',)",5849.57760751
"('5.0',)",5761.43283163
"('6.0',)",5762.2529778
"('7.0',)",5737.33407702
"('8.0',)",5919.07799489
"('9.0',)",5857.06735988
"('10.0',)",6045.24178796
"('11.0',)",5994.56657135
"('12.0',)",6245.11093891
"('13.0',)",6255.82900169
"('14.0',)",6392.17775169
"('15.0',)",6185.54753511
"('16.0',)",6352.93201281
"('17.0',)",6354.84194678
"('18.0',)",6273.57803377
"('19.0',)",6014.28622226
"('20.0',)",5737.49684128
"('21.0',)",5447.41616189
"('22.0',)",5248.86245085
"('23.0',)",5202.32477098
