Time,Demand
"('0.0',)",5065.70548908
"('1.0',)",5084.05322837
"('2.0',)",5290.6597466
"('3.0',)",5780.74557304
"('4.0',)",5689.98890553
"('5.0',)",5889.88159366
"('6.0',)",5899.63663022
"('7.0',)",5737.33407702
"('8.0',)",5990.95234265
"('9.0',)",5922.94593216
"('10.0',)",5809.96022627
"('11.0',)",5924.1999418
"('12.0',)",6241.88607425
"('13.0',)",6170.19559883
"('14.0',)",6405.70311278
"('15.0',)",6310.22405457
"('16.0',)",6210.08514346
"('17.0',)",6445.54376243
"('18.0',)",6043.31420691
"('19.0',)",5987.0582905
"('20.0',)",5722.61368373
"('21.0',)",5448.25251687
"('22.0',)",5013.06032861
"('23.0',)",5202.32477098
