Time,Demand
"('0.0',)",5216.96368424
"('1.0',)",5212.22098446
"('2.0',)",5480.33976631
"('3.0',)",5524.31167938
"('4.0',)",5689.98890553
"('5.0',)",5761.43283163
"('6.0',)",5891.14885668
"('7.0',)",6014.91233237
"('8.0',)",5726.83328104
"('9.0',)",5751.25755064
"('10.0',)",5844.67860405
"('11.0',)",6078.50341218
"('12.0',)",5974.71457604
"('13.0',)",6284.82822212
"('14.0',)",6406.30877642
"('15.0',)",6185.54753511
"('16.0',)",6210.08514346
"('17.0',)",6173.31156883
"('18.0',)",6043.31420691
"('19.0',)",5839.73585547
"('20.0',)",5708.06371417
"('21.0',)",5170.86457334
"('22.0',)",5120.30855361
"('23.0',)",5443.02916372
