Time,Demand
"('0.0',)",5188.31453103
"('1.0',)",5192.36430612
"('2.0',)",5290.6597466
"('3.0',)",5524.31167938
"('4.0',)",5689.98890553
"('5.0',)",5761.43283163
"('6.0',)",5925.59201442
"('7.0',)",5737.33407702
"('8.0',)",5961.91440578
"('9.0',)",5974.70571893
"('10.0',)",5844.67860405
"('11.0',)",6165.17990056
"('12.0',)",6183.29039443
"('13.0',)",6330.26749292
"('14.0',)",6256.54937225
"('15.0',)",6463.28852505
"('16.0',)",6364.38847218
"('17.0',)",6411.84218912
"('18.0',)",6043.31420691
"('19.0',)",5805.01747769
"('20.0',)",5662.55593461
"('21.0',)",5413.69501531
"('22.0',)",5013.06032861
"('23.0',)",5427.68836396
