Time,Demand
"('0.0',)",5273.45791544
"('1.0',)",5359.17708557
"('2.0',)",5482.67255459
"('3.0',)",5792.44370947
"('4.0',)",5955.85240237
"('5.0',)",5948.26035218
"('6.0',)",5891.70978948
"('7.0',)",5990.5516239
"('8.0',)",5960.06684587
"('9.0',)",5751.25755064
"('10.0',)",5844.67860405
"('11.0',)",6008.10020497
"('12.0',)",6165.72927293
"('13.0',)",6238.23065947
"('14.0',)",6128.56217212
"('15.0',)",6437.36006634
"('16.0',)",6210.08514346
"('17.0',)",6450.33049956
"('18.0',)",6320.9973354
"('19.0',)",6077.31090849
"('20.0',)",5485.02754021
"('21.0',)",5170.86457334
"('22.0',)",5265.50199849
"('23.0',)",5202.32477098
