Time,Demand
"('0.0',)",5065.70548908
"('1.0',)",5350.72180025
"('2.0',)",5565.99653101
"('3.0',)",5798.26546197
"('4.0',)",5958.36636214
"('5.0',)",5761.43283163
"('6.0',)",5998.2387518
"('7.0',)",5737.33407702
"('8.0',)",5726.83328104
"('9.0',)",5914.42055547
"('10.0',)",6026.20000533
"('11.0',)",5889.48156403
"('12.0',)",6159.67477806
"('13.0',)",6056.0
"('14.0',)",6128.56217212
"('15.0',)",6293.14039391
"('16.0',)",6210.08514346
"('17.0',)",6278.75418854
"('18.0',)",6043.31420691
"('19.0',)",5805.01747769
"('20.0',)",5485.02754021
"('21.0',)",5354.58933014
"('22.0',)",5013.06032861
"('23.0',)",5237.04314875
