Time,Demand
"('0.0',)",5330.36625525
"('1.0',)",5084.05322837
"('2.0',)",5489.95934675
"('3.0',)",5643.61806785
"('4.0',)",5689.98890553
"('5.0',)",5761.43283163
"('6.0',)",5762.2529778
"('7.0',)",5912.49814236
"('8.0',)",5998.10868642
"('9.0',)",5751.25755064
"('10.0',)",5941.01084564
"('11.0',)",6157.52731397
"('12.0',)",5974.71457604
"('13.0',)",6241.86328939
"('14.0',)",6359.72868256
"('15.0',)",6185.54753511
"('16.0',)",6210.08514346
"('17.0',)",6282.44600581
"('18.0',)",6155.59911977
"('19.0',)",5985.16634735
"('20.0',)",5485.02754021
"('21.0',)",5339.2097534
"('22.0',)",5013.06032861
"('23.0',)",5202.32477098
