Time,Demand
"('0.0',)",5065.70548908
"('1.0',)",5084.05322837
"('2.0',)",5325.37812437
"('3.0',)",5524.31167938
"('4.0',)",5898.86678804
"('5.0',)",5934.05106591
"('6.0',)",5762.2529778
"('7.0',)",5737.33407702
"('8.0',)",5993.82009388
"('9.0',)",5785.97592842
"('10.0',)",6084.23293507
"('11.0',)",5889.48156403
"('12.0',)",6088.41292102
"('13.0',)",6225.8711188
"('14.0',)",6128.56217212
"('15.0',)",6453.0290647
"('16.0',)",6210.08514346
"('17.0',)",6451.05443332
"('18.0',)",6043.31420691
"('19.0',)",6082.70476913
"('20.0',)",5485.02754021
"('21.0',)",5400.14014985
"('22.0',)",5284.73885133
"('23.0',)",5202.32477098
