Time,Demand
"('0.0',)",4425.45214814
"('1.0',)",4199.22576468
"('2.0',)",4339.72241735
"('3.0',)",4432.57992872
"('4.0',)",4352.39472448
"('5.0',)",4439.14620134
"('6.0',)",4695.65562809
"('7.0',)",4816.49404528
"('8.0',)",4814.25563194
"('9.0',)",5024.93681384
"('10.0',)",5387.96420718
"('11.0',)",5544.96277462
"('12.0',)",5792.0
"('13.0',)",6006.22365801
"('14.0',)",6074.79139687
"('15.0',)",6191.30041687
"('16.0',)",6093.58746495
"('17.0',)",5892.27935379
"('18.0',)",5524.38057488
"('19.0',)",5385.06197603
"('20.0',)",5046.47909816
"('21.0',)",4859.70832733
"('22.0',)",4818.63940144
"('23.0',)",4684.081256
