Time,Demand
"('0.0',)",4427.63311389
"('1.0',)",4295.98798143
"('2.0',)",4207.14135433
"('3.0',)",4368.56894857
"('4.0',)",4449.67881831
"('5.0',)",4439.14620134
"('6.0',)",4693.90913775
"('7.0',)",4816.72008087
"('8.0',)",4814.25563194
"('9.0',)",5187.48278888
"('10.0',)",5276.95411072
"('11.0',)",5544.96277462
"('12.0',)",5884.03939879
"('13.0',)",6067.88911611
"('14.0',)",6102.08286784
"('15.0',)",6064.72398615
"('16.0',)",6062.20452002
"('17.0',)",5762.19637955
"('18.0',)",5687.4917097
"('19.0',)",5302.73044117
"('20.0',)",5132.54542499
"('21.0',)",4859.70832733
"('22.0',)",4828.58018738
"('23.0',)",4750.70070167
