Time,Demand
"('0.0',)",4443.40382657
"('1.0',)",4355.63368585
"('2.0',)",4207.14135433
"('3.0',)",4269.88222063
"('4.0',)",4379.68619545
"('5.0',)",4439.14620134
"('6.0',)",4631.6655802
"('7.0',)",4796.33922508
"('8.0',)",4937.80661116
"('9.0',)",5052.22828481
"('10.0',)",5390.07916018
"('11.0',)",5702.29460462
"('12.0',)",5878.73721576
"('13.0',)",6117.09177379
"('14.0',)",6233.04777572
"('15.0',)",6064.72398615
"('16.0',)",5980.54264515
"('17.0',)",5762.19637955
"('18.0',)",5670.7215852
"('19.0',)",5438.54639838
"('20.0',)",5073.77056913
"('21.0',)",4946.73728197
"('22.0',)",4727.86564283
"('23.0',)",4684.081256
