Time,Demand
"('0.0',)",4388.47269588
"('1.0',)",4293.13768337
"('2.0',)",4315.9214834
"('3.0',)",4418.48082149
"('4.0',)",4510.81427199
"('5.0',)",4600.94418162
"('6.0',)",4627.48444501
"('7.0',)",4805.57150233
"('8.0',)",4841.54710291
"('9.0',)",5024.93681384
"('10.0',)",5403.58833713
"('11.0',)",5640.86147093
"('12.0',)",5792.0
"('13.0',)",5978.93218703
"('14.0',)",6238.5165544
"('15.0',)",6217.83569381
"('16.0',)",6045.7708281
"('17.0',)",5911.6863868
"('18.0',)",5681.98848002
"('19.0',)",5275.4389702
"('20.0',)",5132.43158704
"('21.0',)",5015.82882938
"('22.0',)",4727.86564283
"('23.0',)",4656.78978503
