Time,Demand
"('0.0',)",4419.7374946
"('1.0',)",4362.95758635
"('2.0',)",4334.37096511
"('3.0',)",4269.88222063
"('4.0',)",4515.95800156
"('5.0',)",4572.35789167
"('6.0',)",4684.31631205
"('7.0',)",4741.58142202
"('8.0',)",4974.25999148
"('9.0',)",5024.93681384
"('10.0',)",5412.05880423
"('11.0',)",5703.24203015
"('12.0',)",5819.29147097
"('13.0',)",6141.55727464
"('14.0',)",6198.06846493
"('15.0',)",6064.72398615
"('16.0',)",6062.79661812
"('17.0',)",5908.74130934
"('18.0',)",5551.67204585
"('19.0',)",5302.73044117
"('20.0',)",5206.9273858
"('21.0',)",4981.68622537
"('22.0',)",4819.46314183
"('23.0',)",4748.66736309
