Time,Demand
"('0.0',)",4292.60629543
"('1.0',)",4359.51313626
"('2.0',)",4341.78631782
"('3.0',)",4433.59757235
"('4.0',)",4514.57598413
"('5.0',)",4585.60681263
"('6.0',)",4534.04267706
"('7.0',)",4680.5593073
"('8.0',)",4969.37541008
"('9.0',)",5119.4831842
"('10.0',)",5276.95411072
"('11.0',)",5544.96277462
"('12.0',)",5792.0
"('13.0',)",5978.93218703
"('14.0',)",6205.35250727
"('15.0',)",6225.7600157
"('16.0',)",6116.06909038
"('17.0',)",5762.19637955
"('18.0',)",5524.38057488
"('19.0',)",5369.43532472
"('20.0',)",5073.77056913
"('21.0',)",4886.9997983
"('22.0',)",4819.54892932
"('23.0',)",4775.48161249
