Time,Demand
"('0.0',)",4292.60629543
"('1.0',)",4226.51723565
"('2.0',)",4354.19435669
"('3.0',)",4429.60168646
"('4.0',)",4498.30082677
"('5.0',)",4576.19287084
"('6.0',)",4616.78394544
"('7.0',)",4680.5593073
"('8.0',)",4814.25563194
"('9.0',)",5024.93681384
"('10.0',)",5304.2455817
"('11.0',)",5698.60892185
"('12.0',)",5898.62252902
"('13.0',)",5978.93218703
"('14.0',)",6074.79139687
"('15.0',)",6226.09941171
"('16.0',)",6114.23710137
"('17.0',)",5789.48785052
"('18.0',)",5620.9279083
"('19.0',)",5420.83935577
"('20.0',)",5192.60062412
"('21.0',)",4859.70832733
"('22.0',)",4832.2609208
"('23.0',)",4684.081256
