Time,Demand
"('0.0',)",4292.60629543
"('1.0',)",4344.6914784
"('2.0',)",4291.28692668
"('3.0',)",4269.88222063
"('4.0',)",4352.39472448
"('5.0',)",4466.43767231
"('6.0',)",4534.04267706
"('7.0',)",4816.98932266
"('8.0',)",4841.54710291
"('9.0',)",5184.82552197
"('10.0',)",5304.2455817
"('11.0',)",5544.96277462
"('12.0',)",5948.31030033
"('13.0',)",6092.49031776
"('14.0',)",6236.52774251
"('15.0',)",6064.72398615
"('16.0',)",5953.25117418
"('17.0',)",5762.19637955
"('18.0',)",5524.38057488
"('19.0',)",5435.22934469
"('20.0',)",5207.88321883
"('21.0',)",5023.41561425
"('22.0',)",4876.57073935
"('23.0',)",4656.78978503
