Time,Demand
"('0.0',)",4292.60629543
"('1.0',)",4328.57109677
"('2.0',)",4234.4328253
"('3.0',)",4269.88222063
"('4.0',)",4513.99235555
"('5.0',)",4564.30122819
"('6.0',)",4689.78789917
"('7.0',)",4799.22145359
"('8.0',)",4814.25563194
"('9.0',)",5123.85932693
"('10.0',)",5427.6026676
"('11.0',)",5544.96277462
"('12.0',)",5792.0
"('13.0',)",6125.57256638
"('14.0',)",6074.79139687
"('15.0',)",6064.72398615
"('16.0',)",5980.54264515
"('17.0',)",5922.03082858
"('18.0',)",5644.35251544
"('19.0',)",5430.41262081
"('20.0',)",5208.99209996
"('21.0',)",4859.70832733
"('22.0',)",4727.86564283
"('23.0',)",4656.78978503
