Time,Demand
"('0.0',)",4451.41849649
"('1.0',)",4353.19105436
"('2.0',)",4207.14135433
"('3.0',)",4269.88222063
"('4.0',)",4352.39472448
"('5.0',)",4439.14620134
"('6.0',)",4631.49066614
"('7.0',)",4815.9634214
"('8.0',)",4841.54710291
"('9.0',)",5134.85068516
"('10.0',)",5361.26591731
"('11.0',)",5707.22026525
"('12.0',)",5928.70394736
"('13.0',)",6138.45946712
"('14.0',)",6074.79139687
"('15.0',)",6064.72398615
"('16.0',)",6111.92461259
"('17.0',)",5908.67470021
"('18.0',)",5524.38057488
"('19.0',)",5275.4389702
"('20.0',)",5174.7555393
"('21.0',)",5003.19177348
"('22.0',)",4833.72027089
"('23.0',)",4656.78978503
