Time,Demand
"('0.0',)",4292.60629543
"('1.0',)",4199.22576468
"('2.0',)",4207.14135433
"('3.0',)",4433.63103912
"('4.0',)",4515.2612213
"('5.0',)",4439.14620134
"('6.0',)",4534.04267706
"('7.0',)",4742.53273397
"('8.0',)",4841.54710291
"('9.0',)",5134.25977126
"('10.0',)",5276.95411072
"('11.0',)",5679.28224989
"('12.0',)",5792.0
"('13.0',)",6140.07037117
"('14.0',)",6219.31131132
"('15.0',)",6092.01545712
"('16.0',)",6082.40585446
"('17.0',)",5762.19637955
"('18.0',)",5551.67204585
"('19.0',)",5435.43518902
"('20.0',)",5206.38080554
"('21.0',)",4859.70832733
"('22.0',)",4811.35989771
"('23.0',)",4820.44775387
