Time,Demand
"('0.0',)",4292.60629543
"('1.0',)",4199.22576468
"('2.0',)",4234.4328253
"('3.0',)",4433.17783124
"('4.0',)",4453.11451412
"('5.0',)",4466.43767231
"('6.0',)",4655.69922493
"('7.0',)",4799.90296823
"('8.0',)",4814.25563194
"('9.0',)",5052.22828481
"('10.0',)",5396.6855683
"('11.0',)",5544.96277462
"('12.0',)",5938.26241938
"('13.0',)",6075.39589744
"('14.0',)",6074.79139687
"('15.0',)",6167.73695213
"('16.0',)",6047.55748228
"('17.0',)",5861.06471726
"('18.0',)",5524.38057488
"('19.0',)",5438.80051791
"('20.0',)",5208.34849841
"('21.0',)",4886.9997983
"('22.0',)",4727.86564283
"('23.0',)",4813.51835772
