Time,Demand
"('0.0',)",4292.60629543
"('1.0',)",4360.62991618
"('2.0',)",4365.39358024
"('3.0',)",4356.38914786
"('4.0',)",4379.68619545
"('5.0',)",4591.51541152
"('6.0',)",4669.78607463
"('7.0',)",4816.97633934
"('8.0',)",4841.54710291
"('9.0',)",5143.34136885
"('10.0',)",5440.57090621
"('11.0',)",5572.25424559
"('12.0',)",5940.84376162
"('13.0',)",5978.93218703
"('14.0',)",6236.02410096
"('15.0',)",6198.57683506
"('16.0',)",5953.25117418
"('17.0',)",5789.48785052
"('18.0',)",5686.70997585
"('19.0',)",5438.90308261
"('20.0',)",5046.47909816
"('21.0',)",4859.70832733
"('22.0',)",4727.86564283
"('23.0',)",4807.82260715
