Time,Demand
"('0.0',)",4319.8977664
"('1.0',)",4199.22576468
"('2.0',)",4207.14135433
"('3.0',)",4424.63759875
"('4.0',)",4352.39472448
"('5.0',)",4466.43767231
"('6.0',)",4647.69836246
"('7.0',)",4653.26783632
"('8.0',)",4964.93494808
"('9.0',)",5157.86709311
"('10.0',)",5276.95411072
"('11.0',)",5544.96277462
"('12.0',)",5953.59971664
"('13.0',)",6071.60492611
"('14.0',)",6237.55667853
"('15.0',)",6166.07062859
"('16.0',)",5953.25117418
"('17.0',)",5921.03792176
"('18.0',)",5551.67204585
"('19.0',)",5370.36716737
"('20.0',)",5195.50470538
"('21.0',)",5023.30326181
"('22.0',)",4727.86564283
"('23.0',)",4656.78978503
