Time,Demand
"('0.0',)",4418.88617423
"('1.0',)",4340.50670582
"('2.0',)",4207.14135433
"('3.0',)",4297.1736916
"('4.0',)",4507.78319449
"('5.0',)",4439.14620134
"('6.0',)",4617.09757801
"('7.0',)",4747.85164976
"('8.0',)",4814.25563194
"('9.0',)",5127.64943005
"('10.0',)",5276.95411072
"('11.0',)",5687.75637432
"('12.0',)",5955.49622933
"('13.0',)",6006.22365801
"('14.0',)",6074.79139687
"('15.0',)",6092.01545712
"('16.0',)",6116.98967991
"('17.0',)",5789.48785052
"('18.0',)",5524.38057488
"('19.0',)",5275.4389702
"('20.0',)",5073.77056913
"('21.0',)",4859.70832733
"('22.0',)",4727.86564283
"('23.0',)",4741.91281913
