Time,Demand
"('0.0',)",4386.59796679
"('1.0',)",4285.90349104
"('2.0',)",4234.4328253
"('3.0',)",4269.88222063
"('4.0',)",4352.39472448
"('5.0',)",4529.76471391
"('6.0',)",4689.30293502
"('7.0',)",4779.14223388
"('8.0',)",4941.72899843
"('9.0',)",5024.93681384
"('10.0',)",5276.95411072
"('11.0',)",5544.96277462
"('12.0',)",5886.86869714
"('13.0',)",5978.93218703
"('14.0',)",6074.79139687
"('15.0',)",6092.01545712
"('16.0',)",6109.46001379
"('17.0',)",5844.36811729
"('18.0',)",5524.38057488
"('19.0',)",5399.13885903
"('20.0',)",5073.77056913
"('21.0',)",5019.0408901
"('22.0',)",4727.86564283
"('23.0',)",4656.78978503
