Time,Demand
"('0.0',)",4435.40621827
"('1.0',)",4361.77342776
"('2.0',)",4337.92779939
"('3.0',)",4426.02574272
"('4.0',)",4512.13594244
"('5.0',)",4557.20081392
"('6.0',)",4617.97422728
"('7.0',)",4804.35348512
"('8.0',)",4962.99005685
"('9.0',)",5024.93681384
"('10.0',)",5276.95411072
"('11.0',)",5641.24036095
"('12.0',)",5913.7963013
"('13.0',)",6094.73263873
"('14.0',)",6074.79139687
"('15.0',)",6210.98065754
"('16.0',)",5953.25117418
"('17.0',)",5924.67506578
"('18.0',)",5688.12364059
"('19.0',)",5436.76322756
"('20.0',)",5046.47909816
"('21.0',)",4859.70832733
"('22.0',)",4872.61948077
"('23.0',)",4656.78978503
