Time,Demand
"('0.0',)",4292.60629543
"('1.0',)",4283.99280006
"('2.0',)",4293.8670634
"('3.0',)",4297.1736916
"('4.0',)",4352.39472448
"('5.0',)",4588.307892
"('6.0',)",4673.73719705
"('7.0',)",4653.26783632
"('8.0',)",4841.54710291
"('9.0',)",5137.77346142
"('10.0',)",5276.95411072
"('11.0',)",5544.96277462
"('12.0',)",5938.51916242
"('13.0',)",6116.86817682
"('14.0',)",6207.79061195
"('15.0',)",6064.72398615
"('16.0',)",5980.54264515
"('17.0',)",5924.20997084
"('18.0',)",5612.04399152
"('19.0',)",5438.71535616
"('20.0',)",5183.87086565
"('21.0',)",4859.70832733
"('22.0',)",4811.27134075
"('23.0',)",4754.94151979
