Time,Demand
"('0.0',)",4292.60629543
"('1.0',)",4199.22576468
"('2.0',)",4234.4328253
"('3.0',)",4269.88222063
"('4.0',)",4514.47371616
"('5.0',)",4602.87315791
"('6.0',)",4690.86162803
"('7.0',)",4653.26783632
"('8.0',)",4977.00542496
"('9.0',)",5184.12946097
"('10.0',)",5435.86497665
"('11.0',)",5544.96277462
"('12.0',)",5792.0
"('13.0',)",6064.51218162
"('14.0',)",6074.79139687
"('15.0',)",6064.72398615
"('16.0',)",5980.54264515
"('17.0',)",5762.19637955
"('18.0',)",5524.38057488
"('19.0',)",5275.4389702
"('20.0',)",5185.57426534
"('21.0',)",4956.1082542
"('22.0',)",4820.02471222
"('23.0',)",4751.7654123
