Time,Demand
"('0.0',)",4388.60659247
"('1.0',)",4329.40810204
"('2.0',)",4207.14135433
"('3.0',)",4269.88222063
"('4.0',)",4501.98637652
"('5.0',)",4439.14620134
"('6.0',)",4534.04267706
"('7.0',)",4816.28112945
"('8.0',)",4814.25563194
"('9.0',)",5024.93681384
"('10.0',)",5276.95411072
"('11.0',)",5544.96277462
"('12.0',)",5915.79401591
"('13.0',)",6006.22365801
"('14.0',)",6162.7532539
"('15.0',)",6092.01545712
"('16.0',)",5953.25117418
"('17.0',)",5762.19637955
"('18.0',)",5685.93631794
"('19.0',)",5439.06001291
"('20.0',)",5073.77056913
"('21.0',)",4992.73621418
"('22.0',)",4891.58701865
"('23.0',)",4684.081256
