Time,Demand
"('0.0',)",4412.87419824
"('1.0',)",4357.6834397
"('2.0',)",4312.98300997
"('3.0',)",4410.51822432
"('4.0',)",4483.57412262
"('5.0',)",4439.14620134
"('6.0',)",4696.46879039
"('7.0',)",4653.26783632
"('8.0',)",4814.25563194
"('9.0',)",5188.66107013
"('10.0',)",5429.92544687
"('11.0',)",5572.25424559
"('12.0',)",5955.32759961
"('13.0',)",5978.93218703
"('14.0',)",6074.79139687
"('15.0',)",6092.01545712
"('16.0',)",5953.25117418
"('17.0',)",5762.19637955
"('18.0',)",5524.38057488
"('19.0',)",5410.3934465
"('20.0',)",5186.841979
"('21.0',)",4886.9997983
"('22.0',)",4727.86564283
"('23.0',)",4770.07327962
