Time,Demand
"('0.0',)",4292.60629543
"('1.0',)",4346.55741466
"('2.0',)",4325.56421273
"('3.0',)",4381.03592141
"('4.0',)",4379.68619545
"('5.0',)",4587.7382187
"('6.0',)",4534.04267706
"('7.0',)",4813.86599176
"('8.0',)",4841.54710291
"('9.0',)",5187.09913338
"('10.0',)",5433.47072576
"('11.0',)",5544.96277462
"('12.0',)",5943.29261446
"('13.0',)",6133.68989963
"('14.0',)",6102.08286784
"('15.0',)",6064.72398615
"('16.0',)",6071.1646838
"('17.0',)",5868.70830999
"('18.0',)",5680.3584292
"('19.0',)",5275.4389702
"('20.0',)",5073.77056913
"('21.0',)",4859.70832733
"('22.0',)",4880.55935338
"('23.0',)",4812.26381355
