Time,Demand
"('0.0',)",7747.17547091
"('1.0',)",7768.45728899
"('2.0',)",7901.59517328
"('3.0',)",7640.37881007
"('4.0',)",7143.0
"('5.0',)",6945.69997552
"('6.0',)",6805.26619769
"('7.0',)",6947.40203056
"('8.0',)",6916.59912424
"('9.0',)",6589.95620434
"('10.0',)",6237.66011251
"('11.0',)",6347.67942557
"('12.0',)",5915.31424483
"('13.0',)",6043.43728703
"('14.0',)",6153.14838553
"('15.0',)",5961.27039738
"('16.0',)",6044.45993658
"('17.0',)",6293.1248354
"('18.0',)",6716.35454398
"('19.0',)",7009.83445593
"('20.0',)",6904.96716379
"('21.0',)",7252.93042116
"('22.0',)",6882.02884748
"('23.0',)",6334.3580433
