Time,Demand
"('0.0',)",7652.38091652
"('1.0',)",7947.06221958
"('2.0',)",7875.65933256
"('3.0',)",7766.11021134
"('4.0',)",7204.77503292
"('5.0',)",7275.74646968
"('6.0',)",7159.84253493
"('7.0',)",7007.61174284
"('8.0',)",6608.15488488
"('9.0',)",6372.40924244
"('10.0',)",6432.89764674
"('11.0',)",5990.39518856
"('12.0',)",6204.06888793
"('13.0',)",5852.89334413
"('14.0',)",5809.67451967
"('15.0',)",5961.27039738
"('16.0',)",6400.70202657
"('17.0',)",6592.75953936
"('18.0',)",6800.82452189
"('19.0',)",6689.06754677
"('20.0',)",7219.71649322
"('21.0',)",7385.23023316
"('22.0',)",7248.09407053
"('23.0',)",6703.31262854
