Time,Demand
"('0.0',)",7386.95531456
"('1.0',)",7706.68225606
"('2.0',)",7697.6609014
"('3.0',)",7396.52419499
"('4.0',)",7467.16819419
"('5.0',)",7279.52237977
"('6.0',)",6805.26619769
"('7.0',)",6685.10175082
"('8.0',)",6891.65127959
"('9.0',)",6694.46349603
"('10.0',)",6544.26886603
"('11.0',)",5990.39518856
"('12.0',)",5853.53921191
"('13.0',)",6114.68618065
"('14.0',)",6028.27055399
"('15.0',)",6259.42020509
"('16.0',)",6106.2349695
"('17.0',)",6601.95556583
"('18.0',)",6664.62508398
"('19.0',)",7058.56551117
"('20.0',)",6904.96716379
"('21.0',)",7223.27442021
"('22.0',)",7251.65838407
"('23.0',)",6334.3580433
