Time,Demand
"('0.0',)",7386.95531456
"('1.0',)",8068.75133019
"('2.0',)",7987.53016012
"('3.0',)",7767.15958642
"('4.0',)",7511.24841925
"('5.0',)",7272.83915191
"('6.0',)",6805.26619769
"('7.0',)",6685.10175082
"('8.0',)",6903.83628327
"('9.0',)",6686.10611586
"('10.0',)",6175.88507959
"('11.0',)",5990.39518856
"('12.0',)",5853.53921191
"('13.0',)",5791.11831121
"('14.0',)",6145.0175471
"('15.0',)",6269.0166882
"('16.0',)",6414.70767031
"('17.0',)",6231.34980248
"('18.0',)",6451.19609945
"('19.0',)",6893.66424355
"('20.0',)",7203.29787535
"('21.0',)",7285.15512789
"('22.0',)",7124.86899966
"('23.0',)",6628.92797823
