Time,Demand
"('0.0',)",7622.47696239
"('1.0',)",7969.53078248
"('2.0',)",7932.56033237
"('3.0',)",7746.45025572
"('4.0',)",7506.89950309
"('5.0',)",7313.45163349
"('6.0',)",7044.41242497
"('7.0',)",7018.97643283
"('8.0',)",6608.15488488
"('9.0',)",6372.40924244
"('10.0',)",6469.02242684
"('11.0',)",6285.8039477
"('12.0',)",5853.53921191
"('13.0',)",5791.11831121
"('14.0',)",6180.22605165
"('15.0',)",6267.58521929
"('16.0',)",6329.01040977
"('17.0',)",6543.11285192
"('18.0',)",6806.03870267
"('19.0',)",6689.06754677
"('20.0',)",6966.74219671
"('21.0',)",7371.94953935
"('22.0',)",6943.80388041
"('23.0',)",6334.3580433
