Time,Demand
"('0.0',)",7622.75991641
"('1.0',)",8029.85875441
"('2.0',)",7635.88586848
"('3.0',)",7396.52419499
"('4.0',)",7487.63248998
"('5.0',)",6945.69997552
"('6.0',)",6805.26619769
"('7.0',)",7054.29110169
"('8.0',)",6608.15488488
"('9.0',)",6372.40924244
"('10.0',)",6175.88507959
"('11.0',)",5990.39518856
"('12.0',)",6196.77471508
"('13.0',)",6029.28287161
"('14.0',)",6065.64151551
"('15.0',)",5961.27039738
"('16.0',)",6044.45993658
"('17.0',)",6231.34980248
"('18.0',)",6819.26216965
"('19.0',)",7059.70582334
"('20.0',)",7146.6324705
"('21.0',)",7279.26878587
"('22.0',)",7252.45493477
"('23.0',)",6571.05128937
