Time,Demand
"('0.0',)",7386.95531456
"('1.0',)",8045.25986988
"('2.0',)",7900.40546081
"('3.0',)",7396.52419499
"('4.0',)",7143.0
"('5.0',)",7007.47500844
"('6.0',)",6805.26619769
"('7.0',)",7055.73111253
"('8.0',)",6802.45348054
"('9.0',)",6733.62164084
"('10.0',)",6237.66011251
"('11.0',)",5990.39518856
"('12.0',)",6199.27478105
"('13.0',)",6125.45868355
"('14.0',)",6179.3834911
"('15.0',)",5899.49536445
"('16.0',)",6044.45993658
"('17.0',)",6231.34980248
"('18.0',)",6451.19609945
"('19.0',)",7058.05522111
"('20.0',)",7275.10732982
"('21.0',)",7385.22364526
"('22.0',)",7218.13243757
"('23.0',)",6334.3580433
