Time,Demand
"('0.0',)",7448.73034748
"('1.0',)",7768.45728899
"('2.0',)",7635.88586848
"('3.0',)",7396.52419499
"('4.0',)",7513.19508355
"('5.0',)",7179.02834648
"('6.0',)",6805.26619769
"('7.0',)",6685.10175082
"('8.0',)",6908.46996477
"('9.0',)",6729.61530555
"('10.0',)",6539.02666341
"('11.0',)",5990.39518856
"('12.0',)",5853.53921191
"('13.0',)",6134.19249601
"('14.0',)",6138.05497121
"('15.0',)",5899.49536445
"('16.0',)",6402.77895352
"('17.0',)",6591.28071917
"('18.0',)",6512.97113237
"('19.0',)",6750.84257969
"('20.0',)",6966.74219671
"('21.0',)",7014.60940006
"('22.0',)",7252.4335037
"('23.0',)",6578.00164584
