Time,Demand
"('0.0',)",7386.95531456
"('1.0',)",7706.68225606
"('2.0',)",7697.6609014
"('3.0',)",7590.4341885
"('4.0',)",7512.11368477
"('5.0',)",7316.34044029
"('6.0',)",7169.34222647
"('7.0',)",6685.10175082
"('8.0',)",6902.76255037
"('9.0',)",6739.1457039
"('10.0',)",6544.33223704
"('11.0',)",5990.39518856
"('12.0',)",5853.53921191
"('13.0',)",6002.62692684
"('14.0',)",5871.44955259
"('15.0',)",5899.49536445
"('16.0',)",6106.2349695
"('17.0',)",6293.1248354
"('18.0',)",6451.19609945
"('19.0',)",6689.06754677
"('20.0',)",7220.97151512
"('21.0',)",7341.88686683
"('22.0',)",7193.78858648
"('23.0',)",6574.4848621
