Time,Demand
"('0.0',)",7386.95531456
"('1.0',)",8077.19330489
"('2.0',)",7964.38228055
"('3.0',)",7458.29922791
"('4.0',)",7485.61113266
"('5.0',)",7302.41546574
"('6.0',)",7056.3396408
"('7.0',)",6685.10175082
"('8.0',)",6812.27555377
"('9.0',)",6641.68538521
"('10.0',)",6431.83812656
"('11.0',)",6231.2224401
"('12.0',)",5853.53921191
"('13.0',)",6154.12378784
"('14.0',)",6180.32017726
"('15.0',)",6224.72216444
"('16.0',)",6106.2349695
"('17.0',)",6231.34980248
"('18.0',)",6821.79926802
"('19.0',)",6689.06754677
"('20.0',)",6904.96716379
"('21.0',)",7347.57929553
"('22.0',)",7167.2440981
"('23.0',)",6670.19753793
