Time,Demand
"('0.0',)",7448.73034748
"('1.0',)",7706.68225606
"('2.0',)",7635.88586848
"('3.0',)",7650.23301058
"('4.0',)",7511.54388741
"('5.0',)",6945.69997552
"('6.0',)",6867.04123061
"('7.0',)",7055.41309428
"('8.0',)",6546.37985196
"('9.0',)",6559.21904023
"('10.0',)",6546.36952547
"('11.0',)",6347.25844251
"('12.0',)",6197.02317535
"('13.0',)",6123.90894023
"('14.0',)",6147.854912
"('15.0',)",6210.40567671
"('16.0',)",6282.0150247
"('17.0',)",6293.1248354
"('18.0',)",6451.19609945
"('19.0',)",7012.50207247
"('20.0',)",7249.96225169
"('21.0',)",7014.60940006
"('22.0',)",7149.85723583
"('23.0',)",6396.13307622
