Time,Demand
"('0.0',)",7386.95531456
"('1.0',)",8009.15559023
"('2.0',)",8006.5251624
"('3.0',)",7767.04960149
"('4.0',)",7500.63665869
"('5.0',)",6945.69997552
"('6.0',)",6867.04123061
"('7.0',)",6685.10175082
"('8.0',)",6608.15488488
"('9.0',)",6664.78490376
"('10.0',)",6522.30401504
"('11.0',)",6052.17022148
"('12.0',)",6101.84535104
"('13.0',)",5791.11831121
"('14.0',)",5809.67451967
"('15.0',)",6097.14085901
"('16.0',)",6106.2349695
"('17.0',)",6448.34115871
"('18.0',)",6451.19609945
"('19.0',)",6689.06754677
"('20.0',)",6904.96716379
"('21.0',)",7332.34469271
"('22.0',)",6882.02884748
"('23.0',)",6396.13307622
