Time,Demand
"('0.0',)",7675.48191955
"('1.0',)",7706.68225606
"('2.0',)",7697.6609014
"('3.0',)",7598.000862
"('4.0',)",7143.0
"('5.0',)",7273.87743902
"('6.0',)",6805.26619769
"('7.0',)",6956.79991872
"('8.0',)",6740.40549512
"('9.0',)",6372.40924244
"('10.0',)",6175.88507959
"('11.0',)",6349.58918343
"('12.0',)",6224.18890462
"('13.0',)",6137.95117615
"('14.0',)",6157.57328862
"('15.0',)",5961.27039738
"('16.0',)",6295.72326034
"('17.0',)",6601.80671709
"('18.0',)",6821.70550495
"('19.0',)",6750.84257969
"('20.0',)",6904.96716379
"('21.0',)",7283.21395681
"('22.0',)",6943.80388041
"('23.0',)",6700.84225134
