Time,Demand
"('0.0',)",7693.00807924
"('1.0',)",8022.41093136
"('2.0',)",7635.88586848
"('3.0',)",7625.65756997
"('4.0',)",7370.09160711
"('5.0',)",6945.69997552
"('6.0',)",6805.26619769
"('7.0',)",6891.69057981
"('8.0',)",6546.37985196
"('9.0',)",6743.03142967
"('10.0',)",6465.33406982
"('11.0',)",6246.04420377
"('12.0',)",5853.53921191
"('13.0',)",6109.94901352
"('14.0',)",6169.02908632
"('15.0',)",6129.6468934
"('16.0',)",6044.45993658
"('17.0',)",6601.85935679
"('18.0',)",6722.43388258
"('19.0',)",6689.06754677
"('20.0',)",7174.03738399
"('21.0',)",7243.96789698
"('22.0',)",6882.02884748
"('23.0',)",6334.3580433
