Time,Demand
"('0.0',)",7673.59960106
"('1.0',)",7706.68225606
"('2.0',)",7697.6609014
"('3.0',)",7763.87063531
"('4.0',)",7507.52095687
"('5.0',)",7007.47500844
"('6.0',)",7164.57356392
"('7.0',)",6923.39408259
"('8.0',)",6767.90463722
"('9.0',)",6372.40924244
"('10.0',)",6237.66011251
"('11.0',)",6333.79160008
"('12.0',)",6196.47258292
"('13.0',)",6115.50057531
"('14.0',)",6108.69458298
"('15.0',)",6207.61638513
"('16.0',)",6380.71934228
"('17.0',)",6231.34980248
"('18.0',)",6451.19609945
"('19.0',)",6750.84257969
"('20.0',)",7275.36681389
"('21.0',)",7287.71195094
"('22.0',)",7238.50986934
"('23.0',)",6396.13307622
