Time,Demand
"('0.0',)",7749.89580232
"('1.0',)",8028.47943613
"('2.0',)",7907.33166816
"('3.0',)",7609.67791284
"('4.0',)",7477.4646462
"('5.0',)",7007.47500844
"('6.0',)",6805.26619769
"('7.0',)",6685.10175082
"('8.0',)",6916.68865646
"('9.0',)",6372.40924244
"('10.0',)",6175.88507959
"('11.0',)",5990.39518856
"('12.0',)",6224.1425146
"('13.0',)",6128.02279661
"('14.0',)",6136.38888078
"('15.0',)",6215.72317304
"('16.0',)",6350.26260439
"('17.0',)",6598.74733896
"('18.0',)",6716.67217542
"('19.0',)",6689.06754677
"('20.0',)",7173.42770968
"('21.0',)",7076.38443298
"('22.0',)",6882.02884748
"('23.0',)",6704.1754208
