Time,Demand
"('0.0',)",7755.72419489
"('1.0',)",8061.15532866
"('2.0',)",7635.88586848
"('3.0',)",7762.34312349
"('4.0',)",7504.06008005
"('5.0',)",6945.69997552
"('6.0',)",6805.26619769
"('7.0',)",6685.10175082
"('8.0',)",6546.37985196
"('9.0',)",6741.57903802
"('10.0',)",6175.88507959
"('11.0',)",5990.39518856
"('12.0',)",5915.31424483
"('13.0',)",6154.5811272
"('14.0',)",6081.44105034
"('15.0',)",5899.49536445
"('16.0',)",6313.72696906
"('17.0',)",6231.34980248
"('18.0',)",6650.781351
"('19.0',)",6689.06754677
"('20.0',)",7275.05516959
"('21.0',)",7014.60940006
"('22.0',)",6882.02884748
"('23.0',)",6570.34993185
