Time,Demand
"('0.0',)",7386.95531456
"('1.0',)",7706.68225606
"('2.0',)",7697.6609014
"('3.0',)",7767.13396837
"('4.0',)",7484.6077216
"('5.0',)",7007.47500844
"('6.0',)",7051.03358035
"('7.0',)",7028.48529863
"('8.0',)",6546.37985196
"('9.0',)",6434.18427537
"('10.0',)",6470.51357724
"('11.0',)",6052.17022148
"('12.0',)",6197.23194948
"('13.0',)",6063.35524149
"('14.0',)",5809.67451967
"('15.0',)",6156.52821243
"('16.0',)",6309.05481266
"('17.0',)",6523.22667366
"('18.0',)",6451.19609945
"('19.0',)",7057.98595278
"('20.0',)",7274.91191592
"('21.0',)",7227.29883115
"('22.0',)",6882.02884748
"('23.0',)",6668.93443811
