Time,Demand
"('0.0',)",7386.95531456
"('1.0',)",8049.24848624
"('2.0',)",7961.50593338
"('3.0',)",7701.17518547
"('4.0',)",7204.77503292
"('5.0',)",7283.13133698
"('6.0',)",6805.26619769
"('7.0',)",7049.91371625
"('8.0',)",6748.89894935
"('9.0',)",6740.10612221
"('10.0',)",6535.93651618
"('11.0',)",5990.39518856
"('12.0',)",6172.38635253
"('13.0',)",6150.21878273
"('14.0',)",6078.81507922
"('15.0',)",5899.49536445
"('16.0',)",6291.48725088
"('17.0',)",6545.53509669
"('18.0',)",6818.4733614
"('19.0',)",6689.06754677
"('20.0',)",6966.74219671
"('21.0',)",7014.60940006
"('22.0',)",7241.71229147
"('23.0',)",6700.11207901
