Time,Demand
"('0.0',)",7751.95712305
"('1.0',)",8068.6708607
"('2.0',)",7635.88586848
"('3.0',)",7396.52419499
"('4.0',)",7143.0
"('5.0',)",7269.63177284
"('6.0',)",6867.04123061
"('7.0',)",7053.74040949
"('8.0',)",6546.37985196
"('9.0',)",6372.40924244
"('10.0',)",6427.76229328
"('11.0',)",6314.3314367
"('12.0',)",5853.53921191
"('13.0',)",5791.11831121
"('14.0',)",5809.67451967
"('15.0',)",5899.49536445
"('16.0',)",6044.45993658
"('17.0',)",6428.31520971
"('18.0',)",6701.86681286
"('19.0',)",6689.06754677
"('20.0',)",7132.72074143
"('21.0',)",7360.1229042
"('22.0',)",7252.64636109
"('23.0',)",6704.3630909
