Time,Demand
"('0.0',)",2393.43926765
"('1.0',)",2395.83374147
"('2.0',)",2494.13575813
"('3.0',)",2531.0834083
"('4.0',)",2648.32462035
"('5.0',)",2719.97611324
"('6.0',)",2839.32738627
"('7.0',)",2886.28527906
"('8.0',)",3170.63024757
"('9.0',)",3376.46407556
"('10.0',)",3664.67527951
"('11.0',)",3813.08639386
"('12.0',)",4045.91540416
"('13.0',)",4186.88778481
"('14.0',)",4154.97668952
"('15.0',)",4081.37061439
"('16.0',)",3823.57561806
"('17.0',)",3614.91597232
"('18.0',)",3278.8219845
"('19.0',)",3069.61535205
"('20.0',)",2752.31074604
"('21.0',)",2644.73985558
"('22.0',)",2563.56712698
"('23.0',)",2390.42822827
