Time,Demand
"('0.0',)",2442.87003725
"('1.0',)",2416.97857061
"('2.0',)",2438.51477053
"('3.0',)",2595.28485019
"('4.0',)",2565.31029567
"('5.0',)",2650.71280681
"('6.0',)",2802.16688008
"('7.0',)",2930.11272896
"('8.0',)",3174.10673591
"('9.0',)",3408.40365238
"('10.0',)",3568.90919331
"('11.0',)",3909.61211829
"('12.0',)",4063.95251545
"('13.0',)",4172.96851933
"('14.0',)",4157.51962714
"('15.0',)",4077.92221995
"('16.0',)",3877.82412043
"('17.0',)",3604.33342616
"('18.0',)",3289.35377783
"('19.0',)",2973.00529197
"('20.0',)",2813.73261279
"('21.0',)",2681.20932352
"('22.0',)",2467.18824889
"('23.0',)",2462.28692424
