Time,Demand
"('0.0',)",2393.43926765
"('1.0',)",2438.12735248
"('2.0',)",2485.04258689
"('3.0',)",2583.66626674
"('4.0',)",2565.31029567
"('5.0',)",2694.64947504
"('6.0',)",2811.5812731
"('7.0',)",2983.12550856
"('8.0',)",3139.97176609
"('9.0',)",3320.1110333
"('10.0',)",3607.02280498
"('11.0',)",3869.22407025
"('12.0',)",4058.26923108
"('13.0',)",4108.14827128
"('14.0',)",4148.25750268
"('15.0',)",4084.18062765
"('16.0',)",3878.60797188
"('17.0',)",3612.11490799
"('18.0',)",3285.27353765
"('19.0',)",2973.00529197
"('20.0',)",2752.31074604
"('21.0',)",2649.88886921
"('22.0',)",2563.95948855
"('23.0',)",2390.42822827
