Time,Demand
"('0.0',)",2446.71020396
"('1.0',)",2450.35883169
"('2.0',)",2507.90473123
"('3.0',)",2498.50213296
"('4.0',)",2659.80900612
"('5.0',)",2642.64182942
"('6.0',)",2804.23793961
"('7.0',)",2983.13288658
"('8.0',)",3077.27845618
"('9.0',)",3320.1110333
"('10.0',)",3620.89614252
"('11.0',)",3891.91985745
"('12.0',)",4004.5377499
"('13.0',)",4184.32031119
"('14.0',)",4199.85172413
"('15.0',)",4029.40756718
"('16.0',)",3781.75624342
"('17.0',)",3518.06893709
"('18.0',)",3289.66803477
"('19.0',)",3028.8900714
"('20.0',)",2840.46343848
"('21.0',)",2584.58823545
"('22.0',)",2514.86750869
"('23.0',)",2482.25913596
