Time,Demand
"('0.0',)",2487.89747016
"('1.0',)",2472.57881159
"('2.0',)",2438.51477053
"('3.0',)",2594.87284667
"('4.0',)",2652.15970378
"('5.0',)",2642.64182942
"('6.0',)",2744.33669837
"('7.0',)",2942.27859865
"('8.0',)",3077.27845618
"('9.0',)",3408.66116287
"('10.0',)",3568.90919331
"('11.0',)",3862.47230929
"('12.0',)",4054.86648579
"('13.0',)",4202.34408434
"('14.0',)",4159.28842121
"('15.0',)",4029.36070525
"('16.0',)",3846.17206252
"('17.0',)",3518.06893709
"('18.0',)",3291.99405929
"('19.0',)",2973.00529197
"('20.0',)",2849.11381484
"('21.0',)",2592.65921284
"('22.0',)",2467.18824889
"('23.0',)",2455.2154446
