Time,Demand
"('0.0',)",2448.03300073
"('1.0',)",2395.83374147
"('2.0',)",2535.36649725
"('3.0',)",2594.04717147
"('4.0',)",2565.31029567
"('5.0',)",2700.26656182
"('6.0',)",2841.13031688
"('7.0',)",2961.4077219
"('8.0',)",3143.00104744
"('9.0',)",3372.04348436
"('10.0',)",3628.36332348
"('11.0',)",3839.54180085
"('12.0',)",4075.13235882
"('13.0',)",4160.63408527
"('14.0',)",4103.0
"('15.0',)",4083.85362099
"('16.0',)",3838.56576483
"('17.0',)",3573.03653846
"('18.0',)",3262.36149809
"('19.0',)",3026.48588858
"('20.0',)",2833.84271184
"('21.0',)",2627.44100985
"('22.0',)",2511.63195671
"('23.0',)",2472.18137634
