Time,Demand
"('0.0',)",2418.68456356
"('1.0',)",2395.83374147
"('2.0',)",2527.69186783
"('3.0',)",2593.14808152
"('4.0',)",2565.31029567
"('5.0',)",2698.66665465
"('6.0',)",2811.18907959
"('7.0',)",2894.35625645
"('8.0',)",3169.19316076
"('9.0',)",3387.70386178
"('10.0',)",3568.90919331
"('11.0',)",3894.74184811
"('12.0',)",4100.63985374
"('13.0',)",4171.68282154
"('14.0',)",4199.45823869
"('15.0',)",4043.07692811
"('16.0',)",3781.75624342
"('17.0',)",3610.9788481
"('18.0',)",3289.76061133
"('19.0',)",3034.74078032
"('20.0',)",2836.29899272
"('21.0',)",2681.33923944
"('22.0',)",2535.45050496
"('23.0',)",2390.42822827
